id,article_id,article_title,section_path,heading,level,question,base_pca1,base_pca2,instruct_pca1,instruct_pca2,base_total_influence,instruct_total_influence,base_top_k_count,instruct_top_k_count,influence_diff,norm_base_influence,norm_instruct_influence,bert_umap1,bert_umap2,base_hub_score,instruct_hub_score
1452,5448,Solar System,Galactic position,Galactic position,2,Where is the Solar System located in the Milky Way?,6.181685,6.596688,5.81185,1.317985,0.968344,0.0,1,0,-0.968344,0.009647,0.0,1.8573607,5.237966,-9,-10
1453,5448,Solar System,Discovery and exploration,Discovery and exploration,2,How did humans discover and explore the Solar System?,7.369637,6.554552,7.978848,0.399742,1.131046,0.0,4,0,-1.131046,0.011268,0.0,5.4741783,4.6822753,-6,-10
1454,5471,South America,Introduction,Introduction,0,What is South America?,5.359946,5.452472,11.21312,-0.800681,0.961015,0.0,1,0,-0.961015,0.009574,0.0,4.9251614,0.5864591,-9,-10
1455,5471,South America,History > Prehistory,Prehistory,3,When were humans first living in South America?,5.438585,8.311604,7.19531,2.179436,0.977684,1.035231,1,2,0.057547,0.00974,0.01405,6.6652513,1.0689585,-9,-8
1456,5471,South America,History > Pre-Columbian civilizations,Pre-Columbian civilizations,3,Which ancient civilizations existed in South America before Columbus?,1.560103,8.68415,6.970903,-0.231813,1.991286,1.321996,6,3,-0.66929,0.019839,0.017941,6.8563685,0.9704747,-4,-7
1457,5471,South America,History > European colonization,European colonization,3,How did Europeans colonize South America?,0.679791,8.518299,5.431922,2.18943,0.0,0.0,0,0,0.0,0.0,0.0,6.397645,0.5059828,-10,-10
1458,5471,South America,History > Slavery,Slavery,3,What role did slavery play in South American history?,1.24285,9.691302,7.755148,0.164627,2.370392,0.0,9,0,-2.370392,0.023616,0.0,6.541772,0.556584,-1,-10
1459,5471,South America,History > Independence from Spain and Portugal,Independence from Spain and Portugal,3,When did South American countries gain independence?,5.599293,5.333476,7.11349,1.111337,0.970655,1.16519,1,2,0.194535,0.00967,0.015813,5.5501337,0.15850316,-9,-8
1460,5471,South America,History > Nation-building and fragmentation,Nation-building and fragmentation,3,How did South American nations form after independence?,1.817584,9.575628,7.184948,-0.405555,1.166618,1.102081,3,2,-0.064537,0.011623,0.014957,5.1348276,0.23731044,-7,-8
1461,5471,South America,History > Wars and conflicts,Wars and conflicts,3,What major wars have been fought in South America?,3.102397,8.895374,7.301709,0.588815,1.089139,1.277967,2,3,0.188828,0.010851,0.017344,5.212767,0.17162749,-8,-7
1462,5471,South America,History > Rise and fall of military dictatorships,Rise and fall of military dictatorships,3,Why did South America have so many military dictatorships?,2.109044,9.746119,12.000205,0.328702,0.955389,1.034801,1,2,0.079412,0.009518,0.014044,5.091347,0.2514213,-9,-8
1463,5471,South America,History > Contemporary issues,Contemporary issues,3,What are the main challenges facing South America today?,4.278904,7.22988,11.896615,3.728607,1.797339,2.764784,12,20,0.967445,0.017907,0.037522,4.8713737,0.19655351,2,10
1464,5471,South America,Geography,Geography,2,What are the main geographical features of South America?,-1.087128,6.811003,11.003782,-0.520915,0.0,0.0,0,0,0.0,0.0,0.0,4.8149757,0.3803406,-10,-10
1465,5471,South America,Geography > Outlying islands,Outlying islands,3,Which islands belong to South America?,7.962543,7.096523,12.194863,3.110436,0.979328,0.952227,1,1,-0.027101,0.009757,0.012923,4.9211464,0.59858716,-9,-9
1466,5471,South America,Geography > Outlying islands > Special cases,Special cases,4,Are the Falklands and Galápagos part of South America?,4.391972,7.93139,9.62351,3.707827,1.076107,1.058956,2,2,-0.017151,0.010721,0.014372,4.9161296,0.5837903,-8,-8
1467,5471,South America,Geography > Climate,Climate,3,What types of climate zones exist in South America?,7.502698,8.136775,10.482841,-0.523858,1.516362,1.010891,6,2,-0.505471,0.015107,0.013719,4.596626,1.0472858,-4,-8
1468,5471,South America,Geography > Fauna,Fauna,3,What unique animals live in South America?,7.828494,5.191346,12.757169,2.310328,0.97345,1.005169,1,2,0.031718,0.009698,0.013642,4.7755513,0.65162313,-9,-8
1469,5471,South America,Politics,Politics,2,How are South American countries governed?,1.307153,9.145829,5.366944,1.571705,1.173803,1.173628,3,4,-0.000175,0.011694,0.015928,5.047866,0.354525,-7,-6
1470,5471,South America,Economy,Economy,2,What are the largest economies in South America?,1.031234,9.343522,6.766514,-0.94542,1.217389,1.417375,4,7,0.199986,0.012129,0.019236,4.847991,0.2742494,-6,-3
1471,5471,South America,Economy > Agriculture,Agriculture,3,What crops and livestock are important to South America?,2.950029,8.696313,11.148031,2.47197,1.147033,1.068906,3,2,-0.078127,0.011428,0.014507,4.770943,0.2330058,-7,-8
1472,5471,South America,Economy > Manufacturing,Manufacturing,3,What does South America manufacture?,6.408653,8.466668,11.524952,2.922967,1.27726,0.975095,5,3,-0.302165,0.012725,0.013233,4.865776,0.15924864,-5,-7
1473,5471,South America,Economy > Mining,Mining,3,What natural resources are mined in South America?,6.485384,9.161688,11.581935,2.317758,0.980999,1.060096,1,2,0.079097,0.009774,0.014387,4.7681947,0.22283821,-9,-8
1474,5471,South America,Economy > Tourism,Tourism,3,Where do tourists visit in South America?,8.32596,6.795382,11.427155,-0.420327,0.977456,0.950937,1,1,-0.026519,0.009738,0.012906,4.815333,0.35658136,-9,-9
1475,5471,South America,Economy > Energy,Energy,3,How does South America generate electricity?,6.481751,9.201543,6.909744,0.356239,2.488503,2.013116,19,12,-0.475387,0.024792,0.027321,4.663741,0.20337206,9,2
1476,5471,South America,Economy > Transport,Transport,3,How do people travel around South America?,4.351596,7.193556,12.021404,3.917058,6.876278,6.578501,53,56,-0.297777,0.068507,0.08928,4.7234077,-0.1316405,43,46
1477,5471,South America,Economy > Transport > Roads,Roads,4,What are the major highways in South America?,6.633492,8.918448,9.791621,2.167765,3.294487,2.610198,25,21,-0.684288,0.032822,0.035424,4.724422,0.07797164,15,11
1478,5471,South America,Economy > Transport > Aviation,Aviation,4,Which are the busiest airports in South America?,6.794117,9.462841,9.412287,2.073799,0.977758,1.255651,1,4,0.277893,0.009741,0.017041,4.7389817,0.15085769,-9,-6
1479,5471,South America,Economy > Transport > Seaports and harbors,Seaports and harbors,4,What are the most important ports in South America?,6.771977,9.426764,9.377176,2.117311,0.0,0.09188,0,1,0.09188,0.0,0.001247,4.737746,0.1571143,-10,-9
1480,5471,South America,Economy > Transport > Rail,Rail,4,Does South America have good train systems?,8.802644,7.83431,11.066586,3.003114,1.386952,1.86836,5,9,0.481409,0.013818,0.025356,4.7126455,0.07016888,-5,-1
1481,5471,South America,Economy > Transport > Waterways,Waterways,4,Which rivers are used for transportation in South America?,8.055081,8.158691,11.607209,2.994685,1.268733,1.233406,4,3,-0.035326,0.01264,0.016739,4.7103267,0.082712874,-6,-7
1482,5471,South America,Economy > Transport > Public transport,Public transport,4,What public transportation options exist in South American cities?,5.893889,8.423242,10.103355,2.962656,1.141913,1.668298,3,8,0.526386,0.011377,0.022641,4.7254214,-0.0964137,-7,-2
1483,5471,South America,Demographics,Demographics,2,How many people live in South America?,2.292211,8.977952,12.285231,0.983877,1.394076,1.123117,8,4,-0.270958,0.013889,0.015242,4.8561077,0.61408174,-2,-6
1484,5471,South America,Demographics > Language,Language,3,What languages are spoken in South America?,2.446272,9.552925,10.223604,-0.190487,0.975623,0.965439,1,1,-0.010184,0.00972,0.013102,4.9013705,0.5472911,-9,-9
1485,5471,South America,Demographics > Religion,Religion,3,What religions do South Americans practice?,7.976405,7.364655,12.897553,2.911416,1.123694,1.092658,3,3,-0.031036,0.011195,0.014829,6.4178424,2.4591138,-7,-7
1486,5471,South America,Demographics > Ethnic demographics,Ethnic demographics,3,What ethnic groups make up South America's population?,8.001743,7.210147,12.717427,1.607586,1.079587,1.216747,2,4,0.13716,0.010756,0.016513,4.903044,0.53770524,-8,-6
1487,5471,South America,Demographics > Populace,Populace,3,Which cities have the largest populations in South America?,1.166365,9.963322,6.89175,-0.205127,1.128491,1.117373,2,3,-0.011118,0.011243,0.015164,4.785135,0.31622916,-8,-7
1488,5471,South America,Culture,Culture,2,What are the main characteristics of South American culture?,7.812132,5.7682,12.013447,0.137085,0.0,0.241041,0,2,0.241041,0.0,0.003271,4.866657,0.4651388,-10,-8
1489,5471,South America,Culture > Food and drink,Food and drink,3,What foods and dishes are popular in South America?,2.045487,9.377332,6.734416,0.739677,0.969567,1.836122,1,8,0.866555,0.00966,0.024919,4.8477373,0.46740222,-9,-2
1490,5471,South America,Culture > Plastic arts,Plastic arts,3,Who are famous South American artists and sculptors?,6.729933,8.68078,6.75141,-0.480688,1.484792,1.589638,6,10,0.104845,0.014793,0.021574,4.889043,0.41636136,-4,0
1491,5471,South America,Culture > Sport,Sport,3,What sports are most popular in South America?,8.128029,7.491688,12.333338,2.963878,1.538836,1.207207,6,3,-0.331629,0.015331,0.016384,4.902454,0.46842724,-4,-7
1492,5550,State (polity),Introduction,Introduction,0,What is a state in political science?,7.090214,6.923767,10.300312,1.51486,1.287904,1.69007,5,8,0.402165,0.012831,0.022937,8.3787985,-1.468353,-5,-2
1493,5550,State (polity),Etymology,Etymology,2,Where does the word 'state' come from?,2.61991,9.588258,11.346278,0.013572,0.0,0.0,0,0,0.0,0.0,0.0,8.704087,-0.8522792,-10,-10
1494,5550,State (polity),Definition,Definition,2,How do political scientists define a state?,7.023877,8.786158,11.891566,2.121188,0.0,0.0,0,0,0.0,0.0,0.0,8.532504,-1.3916631,-10,-10
1495,5550,State (polity),Definition > Types of states,Types of states,3,What are the different types of states?,-0.56966,6.521255,12.181228,-0.060597,1.435094,0.715583,11,7,-0.71951,0.014298,0.009711,8.555063,-1.0932621,1,-3
1496,5550,State (polity),Definition > State and government,State and government,3,What's the difference between a state and a government?,6.662511,4.931606,7.974695,1.973966,0.0,0.0,0,0,0.0,0.0,0.0,8.446894,-1.6328124,-10,-10
1497,5550,State (polity),Definition > States and nation-states,States and nation-states,3,How are states different from nation-states?,4.253079,7.449663,7.351512,2.951078,0.969287,1.135691,1,3,0.166404,0.009657,0.015413,8.777126,-0.9489208,-9,-7
1498,5550,State (polity),Definition > State and civil society,State and civil society,3,What's the relationship between the state and civil society?,7.704481,5.641859,11.154826,0.361888,1.073087,1.363828,2,4,0.290741,0.010691,0.018509,8.610967,-1.3098824,-8,-6
1499,5550,State (polity),History,History,2,How did states develop throughout history?,0.612684,9.340116,5.926884,0.230653,10.229407,4.802058,71,42,-5.427349,0.101914,0.065171,8.414262,-0.64076424,61,32
1500,5550,State (polity),History > Prehistoric stateless societies,Prehistoric stateless societies,3,How did prehistoric societies function without states?,2.042339,8.852443,11.791305,3.897633,1.461336,1.375396,7,5,-0.085941,0.014559,0.018666,8.418738,-0.86366045,-3,-5
1501,5550,State (polity),History > Neolithic period,Neolithic period,3,Did states exist during the Neolithic period?,1.251744,9.756064,6.604649,-0.770439,1.891646,0.936283,8,3,-0.955363,0.018846,0.012707,8.365,-0.12492423,-2,-7
1502,5550,State (polity),History > Ancient Eurasia,Ancient Eurasia,3,What were the early states like in ancient Eurasia?,1.267138,9.655418,5.206163,0.187287,2.410557,1.600103,15,7,-0.810454,0.024016,0.021716,7.850053,1.358894,5,-3
1503,5550,State (polity),History > Classical antiquity,Classical antiquity,3,How did states work in classical antiquity?,1.423368,9.526574,7.189872,3.138947,0.0,0.0,0,0,0.0,0.0,0.0,8.2913885,-0.45036992,-10,-10
1504,5550,State (polity),History > Feudal state,Feudal state,3,What characterized the feudal state?,1.871854,9.496123,12.06714,1.683596,0.96434,0.969468,1,1,0.005128,0.009608,0.013157,8.64049,-0.94885594,-9,-9
1505,5550,State (polity),History > Modern state,Modern state,3,When and how did the modern state emerge?,6.261991,7.062156,12.475565,1.769655,2.015176,0.0,10,0,-2.015176,0.020077,0.0,8.635857,-0.94936556,0,-10
1506,5550,State (polity),Theories for the emergence of the state > Earliest states,Earliest states,3,What were the very first states in human history?,8.46845,8.812286,10.667199,3.013845,1.207365,1.748891,4,9,0.541526,0.012029,0.023735,8.311973,-0.27522984,-6,-1
1507,5550,State (polity),Theories for the emergence of the state > Modern state,Modern state,3,Why did modern states form when they did?,4.683517,7.680795,9.663304,2.965178,1.057312,1.323616,2,5,0.266305,0.010534,0.017963,8.409504,-0.8828279,-8,-5
1508,5550,State (polity),Theories of state function,Theories of state function,2,What theories explain what states actually do?,4.755112,6.548607,11.692346,1.773811,1.453164,1.355569,6,4,-0.097595,0.014478,0.018397,8.527733,-1.4480197,-4,-6
1509,5550,State (polity),Theories of state function > Anarchist perspective,Anarchist perspective,3,How do anarchists view the role of the state?,1.578063,8.870161,6.155716,0.186951,1.456624,1.388993,4,3,-0.067632,0.014512,0.018851,8.567093,-1.41724,-6,-7
1510,5550,State (polity),Theories of state function > Anarcho-capitalist perspective,Anarcho-capitalist perspective,3,What do anarcho-capitalists believe about the state?,8.041716,7.94066,11.975079,3.362422,1.16287,1.277928,4,3,0.115058,0.011585,0.017343,8.642331,-1.4771674,-6,-7
1511,5550,State (polity),Theories of state function > Marxist perspective,Marxist perspective,3,How does Marxist theory explain the function of states?,2.058424,7.879309,12.016215,2.001528,1.298423,1.321317,5,5,0.022894,0.012936,0.017932,8.515004,-1.3499467,-5,-5
1512,5550,State (polity),Theories of state function > Pluralism,Pluralism,3,What is the pluralist view of the state?,1.424959,10.190716,6.580745,-0.290947,1.027467,0.154681,2,1,-0.872787,0.010236,0.002099,8.566055,-1.4445225,-8,-9
1513,5550,State (polity),Theories of state function > Contemporary critical perspectives,Contemporary critical perspectives,3,What are contemporary criticisms of state power?,6.414123,8.169599,6.704339,-0.78302,1.191256,1.704745,3,8,0.513489,0.011868,0.023136,8.501248,-1.2801399,-7,-2
1514,5550,State (polity),Theories of state function > Structural universe of the state or structural reality of the state,Structural universe of the state or structural reality of the state,3,What does the structural reality of the state mean?,6.307566,8.379743,12.325905,3.633878,1.154346,1.279257,4,5,0.124912,0.011501,0.017361,8.443873,0.95534724,-6,-5
1515,5550,State (polity),Theories of state function > State autonomy within institutionalism,State autonomy within institutionalism,3,Can states act independently from social groups?,1.280542,8.617843,6.196952,1.803745,1.947077,2.118411,10,8,0.171334,0.019398,0.02875,8.619242,-1.4698638,0,-2
1516,5550,State (polity),Theories of state legitimacy > Social contract theory,Social contract theory,3,What is social contract theory?,6.749339,8.312463,12.404403,2.651755,0.974999,2.888089,1,15,1.91309,0.009714,0.039196,8.790288,-1.512592,-9,5
1517,5550,State (polity),Theories of state legitimacy > Divine right of kings,Divine right of kings,3,What was the divine right of kings theory?,1.592859,9.744445,5.788394,0.410293,1.259736,0.97191,4,1,-0.287826,0.012551,0.01319,8.674915,-1.3447912,-6,-9
1518,5550,State (polity),Theories of state legitimacy > Rational-legal authority,Rational-legal authority,3,What is rational-legal authority in states?,1.509211,8.525208,10.808546,3.007316,1.102665,1.247811,3,4,0.145145,0.010986,0.016935,8.804138,-1.2607995,-7,-6
1519,5550,State (polity),State failure,State failure,2,What causes states to fail?,5.236116,9.067055,9.13302,1.911249,2.84993,2.382865,23,19,-0.467065,0.028393,0.032339,8.39659,-1.0600907,13,9
1520,5550,State (polity),State failure > The problem with state failure,The problem with state failure,3,Why is defining state failure problematic?,6.134718,8.966118,10.202312,1.176299,1.463633,2.104363,6,11,0.640729,0.014582,0.028559,8.3327,-0.9416369,-4,1
1521,5550,State (polity),State failure > Early state formation,Early state formation,3,Why did some early states collapse?,7.153723,8.608831,10.17696,1.830524,1.370387,1.558376,4,6,0.187989,0.013653,0.021149,8.42399,-0.9129958,-6,-4
1522,5550,State (polity),State failure > Late state formation,Late state formation,3,What challenges do newly formed states face today?,6.678987,9.091045,9.747611,1.863531,1.369707,1.398172,4,5,0.028465,0.013646,0.018975,8.328036,-0.8733356,-6,-5
1523,5553,Statistics,Introduction,Introduction,0,What is statistics?,1.324936,8.577291,10.58456,0.328607,0.0,0.0,0,0,0.0,0.0,0.0,8.115914,5.8827195,-10,-10
1524,5553,Statistics,Introduction,Introduction,2,What is statistics?,6.898758,6.775645,11.831688,0.731466,100.373273,72.228843,454,363,-28.14443,1.0,0.98025,8.143616,5.951026,444,353
1525,5553,Statistics,Statistical data > Data collection > Sampling,Sampling,4,How do statisticians choose samples from a population?,2.114277,8.105214,5.834321,2.418246,0.0,0.0,0,0,0.0,0.0,0.0,8.155674,5.900763,-10,-10
1526,5553,Statistics,Statistical data > Data collection > Experimental and observational studies,Experimental and observational studies,4,What's the difference between experimental and observational studies?,1.958618,7.588611,6.96783,2.187644,0.0,0.0,0,0,0.0,0.0,0.0,8.21541,5.656343,-10,-10
